enterprise_id,period,sector,region,ca_segment,n_employes,gt_ca_reel,gt_benefice_reel,gt_tva_active,gt_tva_compliance,gt_is_active,gt_is_compliance,gt_imf_active,gt_imf_compliance,gt_tpu_active,gt_tpu_compliance,obs_ca_declare,obs_tva_declaree,obs_tva_assujetti_declare,obs_is_declare,obs_benefice_declare,obs_tpu_paye,obs_retard_paiement_jours,obs_has_compte_bancaire,obs_utilise_facturation_elec,obs_a_ete_audite,obs_n_employes_declare,obs_ratio_sous_declaration,obs_tva_missing,obs_is_missing,obs_benefice_missing,obs_tpu_missing,label_tva_non_conforme,label_is_non_conforme,label_tpu_non_conforme,label_any_non_conforme
ENT_00667,2022_2024,industrie,Aného,informal,1,14980810.877369542,1243904.094834427,0,0.8852337188377063,0,0.8544546667869125,0,0.9127118039087664,1,0.2237622158453947,13150044.459799746,0.0,0,0.0,1065795.053066844,0.0,2,0,0,0,0,0.8777925686028514,0,0,0,0,0,0,1,1
ENT_00668,2022_2024,BTP,Atakpamé,large,152,513585570.2053211,34802795.41264405,1,0.8633966716863131,1,0.33842134091876,1,0.6567229196304393,0,0.3564283302122766,464176292.9934458,74597689.29434222,1,3025775.453804097,,,18,1,1,1,129,0.903795433364449,0,0,1,1,0,1,0,1
ENT_00669,2022_2024,restauration,Aného,informal,1,8086590.375289546,284238.0817075613,0,0.8764805142262662,0,0.8107424135584403,0,0.9380638027461008,1,0.4067189830164617,5665035.123328046,0.0,0,0.0,,0.0,10,0,1,0,0,0.7005468139747595,0,0,1,0,0,0,0,0
ENT_00670,2022_2024,industrie,Kara,informal,5,21232742.528020237,2635139.258652095,0,0.8234974354828162,0,0.5405421403779641,0,0.7792399010838706,1,0.317188840289905,16303187.03341585,0.0,0,0.0,1722229.2022598444,0.0,4,1,1,0,4,0.7678323707783395,0,0,0,0,0,0,0,0
ENT_00671,2022_2024,industrie,Kara,rsi,13,69328528.73315005,6187057.965954373,1,0.7939824518444261,0,0.5784879429685974,0,0.6671161055640402,0,0.2934842951505698,58131354.93514256,7863096.013855487,1,0.0,3217164.499141443,,1,1,1,0,11,0.8384911088895868,0,0,0,1,0,0,0,0
ENT_00672,2022_2024,transport,Tsévié,rsi,6,58682495.26043429,3178309.954797128,0,0.5353386320785175,0,0.541521633822618,0,0.8495460367139863,0,0.4450973938990287,35068247.55307096,0.0,0,,2168176.2462519766,,4,0,0,0,5,0.5975929857351371,0,1,0,1,0,0,0,0
ENT_00673,2022_2024,transport,Aného,informal,1,11281637.088579524,863665.9677880238,0,0.8975824594718914,0,0.6021253773532254,0,0.8724603347134864,1,0.2040092581709718,9383440.11429361,0.0,0,0.0,,1.0,5,0,0,0,0,0.8317445456380199,0,0,1,0,0,0,1,1
ENT_00674,2022_2024,agriculture,Lomé,large,247,1877675326.633824,14132368.936292969,1,0.651346056657258,1,0.4835072006015795,1,0.9465480080615426,0,0.4681604132534568,1532893207.9884555,,1,7715903.89114236,,,0,0,1,0,209,0.8163782024747209,1,0,1,1,0,1,0,1
ENT_00675,2022_2024,transport,Dapaong,rsi,19,90185036.947309,4884512.766954486,1,0.9313450746384456,0,0.5903761923883376,0,0.821368085671084,0,0.2590702764047208,35286578.12995879,14538628.12401369,1,,3213341.883247602,,12,1,1,0,16,0.3912686552490424,0,1,0,1,0,0,0,0
ENT_00676,2022_2024,BTP,Kara,informal,1,7947100.926063127,779174.8046038112,0,0.8006006504194013,0,0.6079491796301446,0,0.8622045436576459,1,0.2092539700074108,4575715.266733987,0.0,0,0.0,,0.0,10,0,0,0,0,0.5757716316056309,0,0,1,0,0,0,1,1
ENT_00677,2022_2024,BTP,Kara,large,240,734881334.770874,55653699.63767483,1,0.7607200838621546,1,0.6671966962745582,1,0.9349409594951624,0,0.1227129216268469,716362332.8386759,113082008.71101318,1,10009161.713666106,45452300.71249888,,0,1,1,0,204,0.9748000104833632,0,0,0,1,0,0,0,0
ENT_00678,2022_2024,transport,Dapaong,informal,3,29383349.265627943,2195863.1587593886,0,0.8589103648295406,0,0.4767533300250253,0,0.7469833435493272,1,0.4000982565081814,28065770.263317466,0.0,0,0.0,1601154.4025205076,,6,1,0,1,2,0.9551589919039029,0,0,0,1,0,0,0,0
ENT_00679,2022_2024,transport,Atakpamé,large,73,841236001.2944877,71980556.4276071,1,0.8185029438332003,1,0.7293313283080924,1,0.8403096499410744,0,0.6014163390421721,564756683.2557764,,1,12735408.085006772,,,6,0,1,0,62,0.6713415526519705,1,0,1,1,0,0,0,0
ENT_00680,2022_2024,services,Aného,rsi,17,86990650.33014514,8968140.850551233,1,0.7880697353628151,0,0.7043047957352728,0,0.702191460246734,0,0.3266958953899768,81252719.9751032,12333894.741755862,1,0.0,5558524.705969419,,3,0,0,0,14,0.9340396889405302,0,0,0,1,0,0,0,0
ENT_00681,2022_2024,commerce,Atakpamé,large,120,413112271.2768356,34291336.820331365,1,0.6822035695056032,1,0.5664608114452463,1,0.828719279029089,0,0.1765573390977905,352055404.628429,48401786.4258802,1,4372107.582425432,,,1,1,1,0,102,0.8522027281840509,0,0,1,1,0,0,0,0
ENT_00682,2022_2024,services,Aného,large,147,348849055.08568555,27369619.78362146,1,0.7582469018579472,1,0.5346179299553454,1,0.986923533679016,0,0.1366783324117898,206036545.09972727,42596257.02578389,1,3306898.5260890243,21251586.784602143,,5,1,0,0,124,0.5906180397969542,0,0,0,1,0,0,0,0
ENT_00683,2022_2024,restauration,Dapaong,informal,1,12262694.109014677,772197.6280959976,0,0.8105297761338514,0,0.6752376583671925,0,0.9523520314886365,1,0.1633982403575753,7046326.259362887,0.0,0,,469840.3803918341,0.0,10,0,0,0,0,0.5746148600561535,0,1,0,0,0,0,1,1
ENT_00684,2022_2024,services,Dapaong,informal,2,6465927.922015283,298623.8316706156,0,0.8131659877965053,0,0.6494934801344919,0,0.7910718069803322,1,0.2150425294440489,5772074.011038094,,0,0.0,281969.2469711723,1.0,28,0,0,1,1,0.8926907445697398,1,0,0,0,0,0,1,1
ENT_00685,2022_2024,transport,Atakpamé,large,294,1340534005.4317098,168949664.79913202,1,0.8839895313268367,1,0.5390232047362978,1,0.9695286294411916,0,0.2491980198901209,690019395.2890779,204449036.45789757,1,,101965226.12231228,,16,1,1,0,249,0.5147347195171389,0,1,0,1,0,0,0,0
ENT_00686,2022_2024,services,Kara,informal,2,14566830.537522005,798158.5760749601,0,0.7370419174772965,0,0.2558743374014839,0,0.7562688084058147,1,0.3180227315401997,11586446.078361193,0.0,0,0.0,,0.0,0,0,0,0,1,0.7953992495839243,0,0,1,0,0,0,0,0
ENT_00687,2022_2024,services,Dapaong,informal,5,18707945.60716171,700902.1477321425,0,0.7521827724381986,0,0.5717304273029178,0,0.7919688754117763,1,0.1225748571986498,15963848.939868154,,0,,542998.9504212047,0.0,8,0,1,0,4,0.853319187209788,1,1,0,0,0,0,1,1
ENT_00688,2022_2024,commerce,Atakpamé,large,316,802575230.7439702,35794618.11704222,1,0.5461373298167427,1,0.5136400238485836,1,0.9129785638928642,0,0.2699458524672244,563902119.811543,61734739.07424084,1,,20384212.014890783,,1,1,0,0,268,0.7026159021738283,0,1,0,1,0,0,0,0
ENT_00689,2022_2024,transport,Lomé,rsi,3,39697415.78712232,1451244.300922186,0,0.7002309320813861,0,0.666644428043778,0,0.8115057490822843,0,0.1229408234747973,21213503.86466784,0.0,0,0.0,1305760.766556251,,2,1,1,0,2,0.534379970183082,0,0,0,1,0,0,0,0
ENT_00690,2022_2024,BTP,Aného,informal,1,9290697.84042745,656539.3579166518,0,0.5681705617036509,0,0.7465256919482283,0,0.9018866234952744,1,0.2208744214693801,6301047.935777687,0.0,0,,,0.0,14,0,0,0,0,0.678210403997789,0,1,1,0,0,0,1,1
ENT_00691,2022_2024,restauration,Aného,informal,1,5634785.793451544,191683.06157469575,0,0.7945749957410077,0,0.8160329793803113,0,0.6936195016778548,1,0.2168835848208022,3931282.777254702,0.0,0,0.0,133830.6692567333,0.0,9,0,0,0,0,0.69768096274812,0,0,0,0,0,0,1,1
ENT_00692,2022_2024,industrie,Dapaong,large,288,1056475295.6270016,64980508.89765725,1,0.9428367822660492,1,0.3735117212173479,1,0.7749042219519773,0,0.2045259573631352,505625975.442485,,1,6853134.627885143,33172663.743765067,,5,0,0,0,244,0.4785970647258759,1,0,0,1,0,1,0,1
ENT_00693,2022_2024,services,Dapaong,informal,4,11745015.623392455,1579297.6750886927,0,0.9311686084046878,0,0.5730682977074067,0,0.8935816335360166,1,0.3181636958264419,7305031.944853139,0.0,0,0.0,1196780.6503417064,1.0,3,1,1,0,3,0.6219686868958918,0,0,0,0,0,0,0,0
ENT_00694,2022_2024,services,Sokodé,large,173,836790978.8612802,68432656.22817034,1,0.9210382671527692,1,0.4404339483373471,1,0.9430593161279,0,0.2453282938900947,682881357.6641287,134681877.93898144,1,9087629.967202315,,,3,1,1,0,147,0.8160716055918834,0,0,1,1,0,1,0,1
ENT_00695,2022_2024,commerce,Dapaong,informal,1,5441683.237907186,360712.142291168,0,0.7743871412785378,0,0.5753900352661971,0,0.7835813902421784,1,0.3146674517420664,3049954.838416896,0.0,0,0.0,216437.2684792377,,2,1,0,0,0,0.5604800399204928,0,0,0,1,0,0,0,0
ENT_00696,2022_2024,commerce,Aného,informal,4,18229587.62025508,325086.88357625337,0,0.8141032196119142,0,0.8494420940915485,0,0.897061265762917,1,0.1028192057485992,14940877.764274623,0.0,0,0.0,255099.75241474423,0.0,108,0,0,0,3,0.819594939584572,0,0,0,0,0,0,1,1
ENT_00697,2022_2024,restauration,Lomé,informal,2,14889676.495785847,1117703.9563093549,0,0.9432551329723182,0,0.7685133637823194,0,0.9565182978295969,1,0.2126240384124609,10751401.348408956,,0,0.0,849987.042341277,,12,1,0,0,1,0.7220708489839839,1,0,0,1,0,0,1,1
ENT_00698,2022_2024,agriculture,Aného,informal,1,12733498.108362688,55863.12127299636,0,0.7852224081093039,0,0.2559081140220139,0,0.9423383280931296,1,0.2408396841989114,9579606.94830421,0.0,0,,38245.88217175709,0.0,10,0,0,0,0,0.7523154177101444,0,1,0,0,0,0,1,1
ENT_00699,2022_2024,services,Kara,informal,6,23786830.942972805,2508167.590008992,0,0.8387653017078196,0,0.7676615317824645,0,0.9395243227206318,1,0.2169080900221825,25066215.0475058,,0,,1758480.736942301,0.0,2,0,1,0,5,1.053785395271872,1,1,0,0,0,0,1,1
ENT_00700,2022_2024,BTP,Sokodé,informal,4,12647001.83997452,171322.93413651877,0,0.7441645424054524,0,0.5332167998555869,0,0.8097201600139208,1,0.45211341180469,11116231.385564407,0.0,0,0.0,153243.0384890259,1.0,15,0,0,1,3,0.8789617908039146,0,0,0,0,0,0,0,0
ENT_00701,2022_2024,services,Aného,rsi,20,59977586.698618434,867173.2026830231,0,0.8834443121272687,0,0.6981011200970987,0,0.980973858557558,0,0.2513476247436518,48710446.01669195,0.0,0,0.0,763914.9975837955,,1,1,1,0,17,0.8121441474705747,0,0,0,1,0,0,0,0
ENT_00702,2022_2024,agriculture,Dapaong,informal,1,6427674.936644502,515240.5154377,0,0.7082258459274443,0,0.6573240240791907,0,0.703196723255614,1,0.3482808200504302,2832132.2500215224,,0,0.0,,0.0,6,1,0,0,0,0.4406153512641705,1,0,1,0,0,0,0,0
ENT_00703,2022_2024,commerce,Tsévié,informal,2,7961214.895527291,527192.8506142753,0,0.8991489995413079,0,0.4459444763468103,0,0.900921596072912,1,0.2650844414016972,5137333.606009522,0.0,0,0.0,,0.0,20,0,0,0,1,0.6452951808769463,0,0,1,0,0,0,1,1
ENT_00704,2022_2024,services,Aného,large,317,737021190.550706,81598466.78455406,1,0.7898262281847176,1,0.7468527810385801,1,0.881112737915189,0,0.3090102705387212,433556255.0996543,99206837.34208958,1,18706762.427304465,52096616.30151479,,6,1,0,0,269,0.5882548027902683,0,0,0,1,0,0,0,0
ENT_00705,2022_2024,agriculture,Lomé,informal,3,5165471.435322489,559147.3822147064,0,0.9305207908462018,0,0.6855821182839424,0,0.7405451125300038,1,0.1785244414053489,1975011.6647436663,0.0,0,0.0,349584.44808419485,0.0,40,1,0,0,2,0.3823487728996343,0,0,0,0,0,0,1,1
ENT_00706,2022_2024,restauration,Sokodé,rsi,9,39177448.30005618,1485531.384275909,0,0.6822837716996819,0,0.6129342177770376,0,0.8211886971433673,0,0.1574120706760572,25865334.72155462,0.0,0,0.0,1280115.51862805,,0,1,1,0,7,0.6602097850644736,0,0,0,1,0,0,0,0
ENT_00707,2022_2024,transport,Sokodé,informal,5,17824373.813528948,1151296.2171891984,0,0.6531455889037959,0,0.57295126155923,0,0.6356275016728291,1,0.3900308165693925,14062908.516913878,,0,0.0,671893.9270814378,1.0,17,0,1,0,4,0.7889706905854911,1,0,0,0,0,0,0,0
ENT_00708,2022_2024,transport,Aného,large,95,788383043.1751028,43926964.59736133,1,0.7909187174053597,1,0.5049562577118315,1,0.9783352216212,0,0.1989532030098152,308122524.7209595,112213981.09414026,1,,38562745.57403086,,4,1,1,0,80,0.3908284524741158,0,1,0,1,0,0,0,0
ENT_00709,2022_2024,agriculture,Atakpamé,informal,1,12023475.575635042,1567290.535855096,0,0.8890561579409909,0,0.6627424289040256,0,0.9287346444108624,1,0.6578362650248407,8732662.8104497,0.0,0,0.0,1118750.1362828703,0.0,1,1,0,0,0,0.7263010396216877,0,0,0,0,0,0,0,0
ENT_00710,2022_2024,services,Sokodé,large,179,548354156.8231031,44456864.38110565,1,0.7294607172645469,1,0.3862915313477413,1,0.5451015661498662,0,0.3379337028918207,430881384.4811482,67044200.58188114,1,4357615.345111751,,,5,1,1,0,152,0.7857720765307318,0,0,1,1,0,1,0,1
ENT_00711,2022_2024,restauration,Dapaong,rsi,3,46263784.1259079,2438325.5978325326,0,0.8252164408924074,0,0.5393951879803367,0,0.9407180693722978,0,0.304838706642119,23046705.76334913,,0,0.0,1966849.417170216,,21,1,0,0,2,0.4981586828398433,1,0,0,1,0,0,0,0
ENT_00712,2022_2024,agriculture,Kara,rsi,13,62299781.26929237,3621767.044558093,1,0.6953713634906552,0,0.6076135704091415,0,0.9677269783841126,0,0.2167243438250325,44769266.10321594,8225142.404490153,1,0.0,2488576.2923734584,,16,0,1,0,11,0.7186103256077202,0,0,0,1,0,0,0,0
ENT_00713,2022_2024,transport,Dapaong,informal,7,17785203.514809575,162751.78193116147,0,0.8838225599881724,0,0.5797054719846695,0,0.6963427414573581,1,0.4668051514653585,11958690.758704934,0.0,0,0.0,,,6,0,0,0,5,0.6723954971191104,0,0,1,1,0,0,0,0
ENT_00714,2022_2024,restauration,Aného,informal,5,20518883.92649606,2856852.105854789,0,0.9183594918560448,0,0.6480835637759373,0,0.9457477387344096,1,0.3932168068405496,12997345.326188762,0.0,0,0.0,2075795.527654839,1.0,6,0,0,0,4,0.6334333471912317,0,0,0,0,0,0,0,0
ENT_00715,2022_2024,restauration,Sokodé,informal,2,9401025.136043306,1477144.375800745,0,0.8029007000229146,0,0.5083792810204175,0,0.7531854075212129,1,0.2797124033626113,4264108.536918349,,0,0.0,1315259.4386952573,0.0,32,0,0,0,1,0.4535791017694291,1,0,0,0,0,0,1,1
ENT_00716,2022_2024,industrie,Aného,informal,1,8719051.538005456,1331764.3891096497,0,0.6252871642505442,0,0.6279436088073771,0,0.9432036180543354,1,0.144844812225501,5927447.417508152,0.0,0,0.0,1123419.5140885562,0.0,51,0,0,0,0,0.679827088034864,0,0,0,0,0,0,1,1
ENT_00717,2022_2024,restauration,Tsévié,informal,4,25302559.18678547,680243.1389857434,0,0.8172836653121993,0,0.6264538104336803,0,0.9765593798116764,1,0.422557796207419,16124079.873804374,0.0,0,,502526.7262012336,0.0,2,0,0,0,3,0.6372509497863499,0,1,0,0,0,0,0,0
ENT_00718,2022_2024,BTP,Lomé,rsi,31,53869362.27172413,5086864.226524301,0,0.903816994604373,0,0.5002014280026036,0,0.9699038860426124,0,0.107603714710577,34176179.84718955,0.0,0,0.0,4645551.116131346,,0,1,0,0,26,0.6344270361843235,0,0,0,1,0,0,0,0
ENT_00719,2022_2024,commerce,Kara,informal,9,25935833.69076179,2696678.087628581,0,0.723067795345155,0,0.2690708674374225,0,0.9144037203031764,1,0.207494492571024,19690098.854986228,0.0,0,0.0,1027247.6217563624,,18,0,0,0,7,0.7591851139144118,0,0,0,1,0,0,1,1
ENT_00720,2022_2024,services,Aného,informal,4,14710823.5871227,1571491.2219044152,0,0.8927872394341809,0,0.5574452064010602,0,0.9598242875997118,1,0.6271815869078456,10132680.847992022,0.0,0,0.0,934676.4413269956,,33,1,1,0,3,0.6887908612310318,0,0,0,1,0,0,0,0
ENT_00721,2022_2024,industrie,Tsévié,informal,1,9362816.35396153,444514.95486689056,0,0.935995730446921,0,0.3156561453158565,0,0.8553682423506493,1,0.2329113986847342,7169211.16318112,,0,0.0,203154.6108651192,0.0,1,0,0,0,0,0.7657109668874081,1,0,0,0,0,0,1,1
ENT_00722,2022_2024,agriculture,Dapaong,informal,1,6292371.019376833,467171.0173223996,0,0.4336718943172559,0,0.6940554021244101,0,0.8923138071485728,1,0.4458271703008571,4751540.372709563,0.0,0,,,1.0,6,0,0,0,0,0.7551271783049013,0,1,1,0,0,0,0,0
ENT_00723,2022_2024,industrie,Dapaong,large,570,1661956770.974834,111174285.8803445,1,0.8422628056651734,1,0.4325540755210861,1,0.8982890947145777,0,0.294397023264336,1263509682.007433,260175531.423898,1,17397308.44093142,78507128.22841243,,4,0,0,0,484,0.7602542401065651,0,0,0,1,0,1,0,1
ENT_00724,2022_2024,industrie,Aného,large,128,750206951.2398065,76587543.25138156,1,0.7413372562727312,1,0.6506697368852175,1,0.6821199071456387,0,0.2359767504602908,456467973.8306178,105218192.95114428,1,12651714.809746765,54145301.89471413,,0,0,0,1,108,0.6084560707898666,0,0,0,1,0,0,0,0
ENT_00725,2022_2024,services,Lomé,informal,4,19300026.376031235,2113630.2179730944,0,0.9182642642345172,0,0.6482960580560886,0,0.8982497041199665,1,0.2263338558944072,14814138.61398918,0.0,0,0.0,1264141.5217132194,1.0,16,0,0,0,3,0.7675708999230647,0,0,0,0,0,0,1,1
ENT_00726,2022_2024,restauration,Atakpamé,large,285,1050170179.3650233,44736409.99166493,1,0.841020992158637,1,0.7874307321093241,1,0.8887310621463061,0,0.1725985701334799,559694956.8319849,158743400.73029608,1,10280966.748460528,22675616.599435262,,3,1,0,0,242,0.5329564368037949,0,0,0,1,0,0,0,0
ENT_00727,2022_2024,services,Kara,informal,2,10476035.728258912,319684.7602437514,0,0.8054388696313821,0,0.6787879120148443,0,0.7607635250086671,1,0.3068382974650057,7997645.944196031,0.0,0,0.0,242847.43707114732,1.0,2,1,0,0,1,0.7634229351301781,0,0,0,0,0,0,0,0
ENT_00728,2022_2024,commerce,Aného,informal,9,21471631.202651404,1978715.4124768795,0,0.8940394154307899,0,0.5588492042810915,0,0.5932683690690567,1,0.5588361685485317,12409471.708233016,0.0,0,,1232254.876628596,0.0,5,1,0,0,7,0.5779473199363001,0,1,0,0,0,0,0,0
ENT_00729,2022_2024,services,Tsévié,informal,1,18691066.95636412,155797.74557345372,0,0.9001618131433382,0,0.4832302857909932,0,0.8026098405953641,1,0.3594597742260609,8528410.0986967,0.0,0,0.0,,1.0,17,1,0,0,0,0.4562826787045916,0,0,1,0,0,0,0,0
ENT_00730,2022_2024,commerce,Tsévié,rsi,10,52457548.04001469,6223720.703738204,0,0.9335717682260156,0,0.6427495218676804,0,0.9021345436301992,0,0.3660435031528081,47661580.27668434,0.0,0,0.0,2712596.971952252,,3,1,0,0,8,0.9085743054617808,0,0,0,1,0,0,0,0
ENT_00731,2022_2024,transport,Lomé,rsi,57,98253835.72869852,10171242.956116443,1,0.8409251524458011,0,0.8022043255365573,0,0.8864313391193274,0,0.2405951256074104,82887179.17572162,16217835.296171997,1,0.0,7819398.731408553,,3,1,0,0,48,0.8436024767988928,0,0,0,1,0,0,0,0
ENT_00732,2022_2024,BTP,Tsévié,informal,1,3644327.4134221054,475441.8503702332,0,0.6971862321090938,0,0.2479496976477719,0,0.903662177833292,1,0.1351379385781616,3257439.801159456,0.0,0,0.0,395258.0091140674,0.0,25,0,0,0,0,0.8938384046291402,0,0,0,0,0,0,1,1
ENT_00733,2022_2024,restauration,Tsévié,informal,1,5570298.784911604,355695.88651005126,0,0.921397506820062,0,0.2381379879536696,0,0.9729245361852628,1,0.3843084081365995,4192568.2223632536,0.0,0,0.0,199276.4681325357,0.0,0,0,1,0,0,0.7526648720746829,0,0,0,0,0,0,0,0
ENT_00734,2022_2024,industrie,Kara,informal,1,5167022.110217123,318093.23335889715,0,0.8114022358083632,0,0.3473672892192103,0,0.9008532622321384,1,0.2937216024022052,3256986.0527199702,0.0,0,,242820.43802325515,0.0,17,1,1,0,0,0.6303410326578046,0,1,0,0,0,0,1,1
ENT_00735,2022_2024,transport,Aného,informal,2,10850376.855466029,643849.2073165982,0,0.9033677941897138,0,0.787621456446001,0,0.738546051770426,1,0.4622015629593911,7875321.494249006,0.0,0,0.0,,0.0,8,0,0,0,1,0.7258108726686026,0,0,1,0,0,0,0,0
ENT_00736,2022_2024,agriculture,Kara,rsi,26,63356494.04941505,4359788.472306612,1,0.7535151811234303,0,0.7113116395916295,0,0.9064469114288968,0,0.1884990585865117,42645359.52181114,8713948.61572385,1,0.0,2974991.9510993995,,7,1,0,0,22,0.6731016316740915,0,0,0,1,0,0,0,0
ENT_00737,2022_2024,services,Dapaong,rsi,18,62644623.6572422,2819456.65947771,1,0.7312231888289882,0,0.6076812545398023,0,0.8780320404491831,0,0.0662117240623288,54558653.74572458,6016214.699096987,1,0.0,,,23,0,1,0,15,0.8709231624447181,0,0,1,1,0,0,0,0
ENT_00738,2022_2024,commerce,Sokodé,informal,3,24710853.734418288,1446008.367965326,0,0.7198345771914902,0,0.5790203026309012,0,0.6763798659932062,1,0.2768710286576462,15067246.283363909,0.0,0,0.0,929083.2076264692,,4,1,0,0,2,0.609742036649168,0,0,0,1,0,0,1,1
ENT_00739,2022_2024,services,Atakpamé,rsi,8,39776994.13880822,5123936.075366449,0,0.8646517162937138,0,0.7564428850218865,0,0.946041266018386,0,0.1798844304381791,30437982.199744225,0.0,0,,,,1,1,0,0,6,0.7652157448983196,0,1,1,1,0,0,0,0
ENT_00740,2022_2024,agriculture,Lomé,informal,2,11079501.08965099,1657468.928556387,0,0.8125211403942154,0,0.4616283161349997,0,0.9098790359949578,1,0.1134661958924675,8533450.08913472,0.0,0,,1252062.3193057724,0.0,18,1,0,0,1,0.770201656201428,0,1,0,0,0,0,1,1
ENT_00741,2022_2024,commerce,Lomé,informal,1,4658654.388867698,130764.08275998672,0,0.8903214847607007,0,0.3246205700982154,0,0.852261932994677,1,0.2586082178082813,3222474.891385259,,0,0.0,64865.41627768768,1.0,16,0,0,0,0,0.6917179559586288,1,0,0,0,0,0,1,1
ENT_00742,2022_2024,restauration,Aného,informal,5,23293821.687159512,592818.3352838116,0,0.8856302451106797,0,0.8099795318767217,0,0.9289151080605398,1,0.0832114880443954,16254085.658374602,0.0,0,0.0,,0.0,31,0,0,0,4,0.697785270131715,0,0,1,0,0,0,1,1
ENT_00743,2022_2024,BTP,Dapaong,informal,5,19527243.70493165,3330397.2709871265,0,0.7609626382623805,0,0.6376346396798495,0,0.8928349752145306,1,0.5240284372996983,8828845.92732089,0.0,0,0.0,1990063.6323193563,0.0,4,1,0,0,4,0.452129653356615,0,0,0,0,0,0,0,0
ENT_00744,2022_2024,transport,Dapaong,rsi,11,47393412.961439,2376458.755322098,0,0.7531027119412995,0,0.5156596009339747,0,0.9425147801817624,0,0.1983581027830813,34001308.149290584,0.0,0,0.0,,,3,1,0,0,9,0.7174268748476773,0,0,1,1,0,0,0,0
ENT_00745,2022_2024,commerce,Kara,large,179,1289659827.1130908,17115615.016582694,1,0.8141287422603698,1,0.5640075465375566,1,0.9694068734245114,0,0.3431507216174433,669763723.3636534,184121559.24891573,1,7257346.412597986,,,4,1,1,0,152,0.5193336330115225,0,0,1,1,0,0,0,0
ENT_00746,2022_2024,transport,Atakpamé,informal,1,3650582.8670396446,332154.1006061484,0,0.8874745378736216,0,0.759677695861961,0,0.8932441399033793,1,0.3323165581981626,2070611.2506678212,0.0,0,0.0,256750.03190923555,1.0,1,1,0,0,0,0.5672001776381905,0,0,0,0,0,0,0,0
ENT_00747,2022_2024,transport,Dapaong,informal,3,18512319.2845144,918049.1914061786,0,0.954385519681409,0,0.6882360484832051,0,0.8688515708227014,1,0.232039941030395,10832351.417344144,,0,,658897.9542682256,,12,1,0,0,2,0.5851428581617774,1,1,0,1,0,0,1,1
